acc,bal_acc,n,subject,perm,rung
0.5238095238095238,0.5227272727272727,42,75,44,5-permutation-null
0.6428571428571429,0.6431818181818182,42,75,45,5-permutation-null
0.5952380952380952,0.6068181818181818,42,75,46,5-permutation-null
0.47619047619047616,0.4590909090909091,42,75,47,5-permutation-null
0.42857142857142855,0.42045454545454547,42,75,48,5-permutation-null
0.42857142857142855,0.42727272727272725,42,75,49,5-permutation-null
0.5,0.49090909090909085,42,75,50,5-permutation-null
0.5476190476190477,0.55,42,75,51,5-permutation-null
0.5714285714285714,0.5568181818181819,42,75,52,5-permutation-null
0.5952380952380952,0.5954545454545455,42,75,53,5-permutation-null
0.6428571428571429,0.6318181818181818,42,75,54,5-permutation-null
0.3333333333333333,0.33636363636363636,42,75,55,5-permutation-null
0.5,0.5136363636363637,42,75,56,5-permutation-null
0.6190476190476191,0.6113636363636363,42,75,57,5-permutation-null
0.4523809523809524,0.4636363636363636,42,75,58,5-permutation-null
0.5238095238095238,0.5295454545454545,42,75,59,5-permutation-null
0.5714285714285714,0.5590909090909091,42,75,60,5-permutation-null
0.6190476190476191,0.6181818181818182,42,75,61,5-permutation-null
0.5714285714285714,0.5568181818181819,42,75,62,5-permutation-null
0.5476190476190477,0.5409090909090909,42,75,63,5-permutation-null
0.4523809523809524,0.4477272727272727,42,75,64,5-permutation-null
0.5238095238095238,0.5136363636363637,42,75,65,5-permutation-null
0.5238095238095238,0.5295454545454545,42,75,66,5-permutation-null
0.5,0.49318181818181817,42,75,67,5-permutation-null
0.5238095238095238,0.5204545454545455,42,75,68,5-permutation-null
0.5238095238095238,0.5022727272727273,42,75,69,5-permutation-null
0.5714285714285714,0.5704545454545455,42,75,70,5-permutation-null
0.4523809523809524,0.43636363636363634,42,75,71,5-permutation-null
0.47619047619047616,0.4727272727272727,42,75,72,5-permutation-null
0.42857142857142855,0.42272727272727273,42,75,73,5-permutation-null
0.5476190476190477,0.5318181818181819,42,75,74,5-permutation-null
0.5,0.49318181818181817,42,75,75,5-permutation-null
0.6190476190476191,0.6090909090909091,42,75,76,5-permutation-null
0.38095238095238093,0.38181818181818183,42,75,77,5-permutation-null
0.5,0.4977272727272727,42,75,78,5-permutation-null
0.42857142857142855,0.425,42,75,79,5-permutation-null
0.5714285714285714,0.5795454545454546,42,75,80,5-permutation-null
0.5,0.49090909090909085,42,75,81,5-permutation-null
0.5952380952380952,0.5909090909090908,42,75,82,5-permutation-null
0.5714285714285714,0.5772727272727273,42,75,83,5-permutation-null
0.5952380952380952,0.6,42,75,84,5-permutation-null
0.4523809523809524,0.4431818181818182,42,75,85,5-permutation-null
0.35714285714285715,0.3590909090909091,42,75,86,5-permutation-null
0.47619047619047616,0.475,42,75,87,5-permutation-null
0.40476190476190477,0.3954545454545455,42,75,88,5-permutation-null
0.47619047619047616,0.4772727272727273,42,75,89,5-permutation-null
0.4523809523809524,0.4545454545454546,42,75,90,5-permutation-null
0.4523809523809524,0.4477272727272727,42,75,91,5-permutation-null
0.5952380952380952,0.5977272727272727,42,75,92,5-permutation-null
0.40476190476190477,0.40909090909090906,42,75,93,5-permutation-null
0.3333333333333333,0.3227272727272727,42,75,94,5-permutation-null
0.42857142857142855,0.4340909090909091,42,75,95,5-permutation-null
0.5714285714285714,0.5613636363636363,42,75,96,5-permutation-null
0.42857142857142855,0.42272727272727273,42,75,97,5-permutation-null
0.23809523809523808,0.23863636363636365,42,75,98,5-permutation-null
0.42857142857142855,0.4159090909090909,42,75,99,5-permutation-null
0.5333333333333333,0.5029761904761905,45,69,0,5-permutation-null
0.4,0.3958333333333333,45,69,1,5-permutation-null
0.4222222222222222,0.41666666666666663,45,69,2,5-permutation-null
0.5111111111111111,0.5,45,69,3,5-permutation-null
0.4888888888888889,0.48214285714285715,45,69,4,5-permutation-null
0.4888888888888889,0.46726190476190477,45,69,5,5-permutation-null
0.4222222222222222,0.4226190476190476,45,69,6,5-permutation-null
0.37777777777777777,0.37797619047619047,45,69,7,5-permutation-null
0.5777777777777777,0.5565476190476191,45,69,8,5-permutation-null
0.4666666666666667,0.4375,45,69,9,5-permutation-null
0.6,0.5803571428571428,45,69,10,5-permutation-null
0.5111111111111111,0.5267857142857143,45,69,11,5-permutation-null
0.4,0.38988095238095233,45,69,12,5-permutation-null
0.4444444444444444,0.4226190476190476,45,69,13,5-permutation-null
0.26666666666666666,0.2767857142857143,45,69,14,5-permutation-null
0.4,0.41666666666666663,45,69,15,5-permutation-null
0.5555555555555556,0.5446428571428572,45,69,16,5-permutation-null
0.5111111111111111,0.48809523809523814,45,69,17,5-permutation-null
0.4444444444444444,0.4464285714285714,45,69,18,5-permutation-null
0.4888888888888889,0.47619047619047616,45,69,19,5-permutation-null
0.28888888888888886,0.29166666666666663,45,69,20,5-permutation-null
0.5555555555555556,0.5476190476190476,45,69,21,5-permutation-null
0.4,0.3869047619047619,45,69,22,5-permutation-null
0.37777777777777777,0.36607142857142855,45,69,23,5-permutation-null
0.37777777777777777,0.37202380952380953,45,69,24,5-permutation-null
0.4222222222222222,0.4107142857142857,45,69,25,5-permutation-null
0.6666666666666666,0.6696428571428572,45,69,26,5-permutation-null
0.5111111111111111,0.5178571428571429,45,69,27,5-permutation-null
0.5333333333333333,0.5208333333333334,45,69,28,5-permutation-null
0.4666666666666667,0.44047619047619047,45,69,29,5-permutation-null
0.4444444444444444,0.4494047619047619,45,69,30,5-permutation-null
0.5333333333333333,0.5267857142857143,45,69,31,5-permutation-null
0.4,0.4017857142857143,45,69,32,5-permutation-null
0.26666666666666666,0.26190476190476186,45,69,33,5-permutation-null
0.4888888888888889,0.47023809523809523,45,69,34,5-permutation-null
0.5111111111111111,0.5089285714285714,45,69,35,5-permutation-null
0.5111111111111111,0.5059523809523809,45,69,36,5-permutation-null
0.6222222222222222,0.6101190476190476,45,69,37,5-permutation-null
0.4222222222222222,0.41369047619047616,45,69,38,5-permutation-null
0.4444444444444444,0.4494047619047619,45,69,39,5-permutation-null
0.5333333333333333,0.5089285714285714,45,69,40,5-permutation-null
0.28888888888888886,0.2767857142857143,45,69,41,5-permutation-null
0.5777777777777777,0.5744047619047619,45,69,42,5-permutation-null
0.37777777777777777,0.36904761904761907,45,69,43,5-permutation-null
0.4888888888888889,0.47619047619047616,45,69,44,5-permutation-null
0.37777777777777777,0.3898809523809524,45,69,45,5-permutation-null
0.4888888888888889,0.49702380952380953,45,69,46,5-permutation-null
0.5111111111111111,0.49404761904761907,45,69,47,5-permutation-null
0.5111111111111111,0.5089285714285714,45,69,48,5-permutation-null
0.4666666666666667,0.46726190476190477,45,69,49,5-permutation-null
0.4666666666666667,0.4494047619047619,45,69,50,5-permutation-null
0.4444444444444444,0.4464285714285714,45,69,51,5-permutation-null
0.5333333333333333,0.5297619047619048,45,69,52,5-permutation-null
0.6,0.5982142857142857,45,69,53,5-permutation-null
0.4222222222222222,0.41666666666666663,45,69,54,5-permutation-null
0.4666666666666667,0.47023809523809523,45,69,55,5-permutation-null
0.4444444444444444,0.42559523809523814,45,69,56,5-permutation-null
0.5111111111111111,0.5119047619047619,45,69,57,5-permutation-null
0.5111111111111111,0.4851190476190476,45,69,58,5-permutation-null
0.5333333333333333,0.5208333333333334,45,69,59,5-permutation-null
0.4222222222222222,0.40476190476190477,45,69,60,5-permutation-null
0.6666666666666666,0.6696428571428572,45,69,61,5-permutation-null
0.4,0.3958333333333333,45,69,62,5-permutation-null
0.4222222222222222,0.4255952380952381,45,69,63,5-permutation-null
0.4666666666666667,0.45833333333333337,45,69,64,5-permutation-null
0.4888888888888889,0.4910714285714286,45,69,65,5-permutation-null
0.4444444444444444,0.43154761904761907,45,69,66,5-permutation-null
0.4666666666666667,0.45238095238095233,45,69,67,5-permutation-null
0.5333333333333333,0.5357142857142857,45,69,68,5-permutation-null
0.35555555555555557,0.34523809523809523,45,69,69,5-permutation-null
0.4222222222222222,0.43452380952380953,45,69,70,5-permutation-null
0.3333333333333333,0.34523809523809523,45,69,71,5-permutation-null
0.4888888888888889,0.47619047619047616,45,69,72,5-permutation-null
0.4222222222222222,0.40773809523809523,45,69,73,5-permutation-null
0.35555555555555557,0.34523809523809523,45,69,74,5-permutation-null
0.4666666666666667,0.4613095238095238,45,69,75,5-permutation-null
0.4888888888888889,0.46726190476190477,45,69,76,5-permutation-null
0.4888888888888889,0.48511904761904756,45,69,77,5-permutation-null
0.4222222222222222,0.4107142857142857,45,69,78,5-permutation-null
0.4222222222222222,0.41666666666666663,45,69,79,5-permutation-null
0.5333333333333333,0.5267857142857143,45,69,80,5-permutation-null
0.4222222222222222,0.41369047619047616,45,69,81,5-permutation-null
0.4888888888888889,0.48214285714285715,45,69,82,5-permutation-null
0.3111111111111111,0.3005952380952381,45,69,83,5-permutation-null
0.5333333333333333,0.5178571428571428,45,69,84,5-permutation-null
0.5555555555555556,0.5565476190476191,45,69,85,5-permutation-null
0.4666666666666667,0.4613095238095238,45,69,86,5-permutation-null
0.4888888888888889,0.48214285714285715,45,69,87,5-permutation-null
0.4888888888888889,0.4732142857142857,45,69,88,5-permutation-null
0.3111111111111111,0.3214285714285714,45,69,89,5-permutation-null
0.4444444444444444,0.4494047619047619,45,69,90,5-permutation-null
0.5111111111111111,0.5119047619047619,45,69,91,5-permutation-null
0.5777777777777777,0.5505952380952381,45,69,92,5-permutation-null
0.3111111111111111,0.31845238095238093,45,69,93,5-permutation-null
0.6,0.6041666666666666,45,69,94,5-permutation-null
0.5333333333333333,0.5089285714285714,45,69,95,5-permutation-null
0.4888888888888889,0.5,45,69,96,5-permutation-null
0.4666666666666667,0.44047619047619047,45,69,97,5-permutation-null
0.4666666666666667,0.47023809523809523,45,69,98,5-permutation-null
0.4,0.38988095238095233,45,69,99,5-permutation-null
0.6,0.5968379446640316,45,82,0,5-permutation-null
0.4,0.4061264822134387,45,82,1,5-permutation-null
0.4888888888888889,0.4841897233201581,45,82,2,5-permutation-null
0.4888888888888889,0.48221343873517786,45,82,3,5-permutation-null
0.4222222222222222,0.4179841897233202,45,82,4,5-permutation-null
0.6666666666666666,0.6640316205533596,45,82,5,5-permutation-null
0.4222222222222222,0.424901185770751,45,82,6,5-permutation-null
0.4444444444444444,0.4426877470355731,45,82,7,5-permutation-null
0.37777777777777777,0.37450592885375494,45,82,8,5-permutation-null
0.3111111111111111,0.31422924901185767,45,82,9,5-permutation-null
0.5555555555555556,0.558300395256917,45,82,10,5-permutation-null
0.5777777777777777,0.5780632411067194,45,82,11,5-permutation-null
0.5555555555555556,0.5533596837944664,45,82,12,5-permutation-null
0.4444444444444444,0.44466403162055335,45,82,13,5-permutation-null
0.4222222222222222,0.4199604743083004,45,82,14,5-permutation-null
0.5555555555555556,0.5553359683794465,45,82,15,5-permutation-null
0.5333333333333333,0.5286561264822134,45,82,16,5-permutation-null
0.4222222222222222,0.424901185770751,45,82,17,5-permutation-null
0.4,0.4041501976284585,45,82,18,5-permutation-null
0.5555555555555556,0.5523715415019763,45,82,19,5-permutation-null
0.4888888888888889,0.491106719367589,45,82,20,5-permutation-null
0.28888888888888886,0.2924901185770751,45,82,21,5-permutation-null
0.4888888888888889,0.4871541501976284,45,82,22,5-permutation-null
0.4666666666666667,0.47035573122529645,45,82,23,5-permutation-null
0.35555555555555557,0.3517786561264822,45,82,24,5-permutation-null
0.4222222222222222,0.41897233201581024,45,82,25,5-permutation-null
0.5777777777777777,0.5760869565217391,45,82,26,5-permutation-null
0.4444444444444444,0.441699604743083,45,82,27,5-permutation-null
0.4444444444444444,0.4505928853754941,45,82,28,5-permutation-null
0.4222222222222222,0.42984189723320154,45,82,29,5-permutation-null
0.4666666666666667,0.46047430830039526,45,82,30,5-permutation-null
0.5555555555555556,0.558300395256917,45,82,31,5-permutation-null
0.5111111111111111,0.5098814229249011,45,82,32,5-permutation-null
0.5555555555555556,0.5592885375494071,45,82,33,5-permutation-null
0.5111111111111111,0.5088932806324111,45,82,34,5-permutation-null
0.4888888888888889,0.4891304347826087,45,82,35,5-permutation-null
0.37777777777777777,0.37549407114624506,45,82,36,5-permutation-null
0.37777777777777777,0.38142292490118573,45,82,37,5-permutation-null
0.28888888888888886,0.2924901185770751,45,82,38,5-permutation-null
0.4,0.39920948616600793,45,82,39,5-permutation-null
0.26666666666666666,0.2717391304347826,45,82,40,5-permutation-null
0.5333333333333333,0.5326086956521738,45,82,41,5-permutation-null
0.4666666666666667,0.4614624505928854,45,82,42,5-permutation-null
0.4666666666666667,0.4624505928853755,45,82,43,5-permutation-null
0.5777777777777777,0.5830039525691699,45,82,44,5-permutation-null
0.5111111111111111,0.5098814229249011,45,82,45,5-permutation-null
0.4222222222222222,0.42292490118577075,45,82,46,5-permutation-null
0.4888888888888889,0.491106719367589,45,82,47,5-permutation-null
0.4444444444444444,0.44367588932806323,45,82,48,5-permutation-null
0.4666666666666667,0.4624505928853755,45,82,49,5-permutation-null
0.6,0.5988142292490118,45,82,50,5-permutation-null
0.4888888888888889,0.4851778656126482,45,82,51,5-permutation-null
0.4222222222222222,0.42193675889328064,45,82,52,5-permutation-null
0.3333333333333333,0.3359683794466403,45,82,53,5-permutation-null
0.35555555555555557,0.3517786561264822,45,82,54,5-permutation-null
0.3333333333333333,0.3290513833992095,45,82,55,5-permutation-null
0.5555555555555556,0.558300395256917,45,82,56,5-permutation-null
0.5111111111111111,0.5128458498023716,45,82,57,5-permutation-null
0.4222222222222222,0.42391304347826086,45,82,58,5-permutation-null
0.6444444444444445,0.6442687747035574,45,82,59,5-permutation-null
0.37777777777777777,0.3804347826086957,45,82,60,5-permutation-null
0.4666666666666667,0.47035573122529645,45,82,61,5-permutation-null
0.35555555555555557,0.3557312252964427,45,82,62,5-permutation-null
0.37777777777777777,0.37450592885375494,45,82,63,5-permutation-null
0.5555555555555556,0.5523715415019763,45,82,64,5-permutation-null
0.4222222222222222,0.42193675889328064,45,82,65,5-permutation-null
0.4666666666666667,0.46837944664031617,45,82,66,5-permutation-null
0.4222222222222222,0.4268774703557312,45,82,67,5-permutation-null
0.5777777777777777,0.5741106719367589,45,82,68,5-permutation-null
0.5555555555555556,0.5553359683794465,45,82,69,5-permutation-null
0.4666666666666667,0.4654150197628458,45,82,70,5-permutation-null
0.4222222222222222,0.4199604743083004,45,82,71,5-permutation-null
0.6222222222222222,0.6225296442687747,45,82,72,5-permutation-null
0.4,0.39920948616600793,45,82,73,5-permutation-null
0.4888888888888889,0.49308300395256915,45,82,74,5-permutation-null
0.5555555555555556,0.5533596837944664,45,82,75,5-permutation-null
0.28888888888888886,0.29051383399209485,45,82,76,5-permutation-null
0.4888888888888889,0.48814229249011853,45,82,77,5-permutation-null
0.6,0.599802371541502,45,82,78,5-permutation-null
0.6444444444444445,0.6432806324110671,45,82,79,5-permutation-null
0.4,0.3982213438735178,45,82,80,5-permutation-null
0.4666666666666667,0.47035573122529645,45,82,81,5-permutation-null
0.5111111111111111,0.5108695652173914,45,82,82,5-permutation-null
0.4444444444444444,0.4407114624505929,45,82,83,5-permutation-null
0.4666666666666667,0.46837944664031617,45,82,84,5-permutation-null
0.4444444444444444,0.44367588932806323,45,82,85,5-permutation-null
0.4444444444444444,0.4486166007905138,45,82,86,5-permutation-null
0.4,0.39229249011857703,45,82,87,5-permutation-null
0.37777777777777777,0.37549407114624506,45,82,88,5-permutation-null
0.5111111111111111,0.5098814229249011,45,82,89,5-permutation-null
0.5111111111111111,0.5118577075098814,45,82,90,5-permutation-null
0.37777777777777777,0.37450592885375494,45,82,91,5-permutation-null
0.5111111111111111,0.5098814229249011,45,82,92,5-permutation-null
0.5333333333333333,0.5326086956521738,45,82,93,5-permutation-null
0.6,0.6037549407114624,45,82,94,5-permutation-null
0.4444444444444444,0.4407114624505929,45,82,95,5-permutation-null
0.4222222222222222,0.42193675889328064,45,82,96,5-permutation-null
0.5111111111111111,0.5118577075098814,45,82,97,5-permutation-null
0.4222222222222222,0.4199604743083004,45,82,98,5-permutation-null
0.5111111111111111,0.5108695652173914,45,82,99,5-permutation-null
0.5813953488372093,0.5822510822510822,43,37,0,5-permutation-null
0.3953488372093023,0.3906926406926407,43,37,1,5-permutation-null
0.46511627906976744,0.4653679653679653,43,37,2,5-permutation-null
0.5581395348837209,0.5595238095238095,43,37,3,5-permutation-null
0.4418604651162791,0.43939393939393934,43,37,4,5-permutation-null
0.4883720930232558,0.48484848484848486,43,37,5,5-permutation-null
0.4883720930232558,0.48484848484848486,43,37,6,5-permutation-null
0.5348837209302325,0.525974025974026,43,37,7,5-permutation-null
0.5116279069767442,0.5064935064935066,43,37,8,5-permutation-null
0.3023255813953488,0.3051948051948052,43,37,9,5-permutation-null
0.4418604651162791,0.4329004329004329,43,37,10,5-permutation-null
0.4186046511627907,0.4231601731601732,43,37,11,5-permutation-null
0.4883720930232558,0.49242424242424243,43,37,12,5-permutation-null
0.627906976744186,0.6255411255411256,43,37,13,5-permutation-null
0.6046511627906976,0.6028138528138528,43,37,14,5-permutation-null
0.4418604651162791,0.45021645021645024,43,37,15,5-permutation-null
0.4883720930232558,0.48593073593073594,43,37,16,5-permutation-null
0.5116279069767442,0.5097402597402597,43,37,17,5-permutation-null
0.3953488372093023,0.39935064935064934,43,37,18,5-permutation-null
0.3953488372093023,0.39935064935064934,43,37,19,5-permutation-null
0.4883720930232558,0.47943722943722944,43,37,20,5-permutation-null
0.46511627906976744,0.4632034632034632,43,37,21,5-permutation-null
0.46511627906976744,0.47294372294372294,43,37,22,5-permutation-null
0.6744186046511628,0.672077922077922,43,37,23,5-permutation-null
0.6046511627906976,0.5995670995670996,43,37,24,5-permutation-null
0.4418604651162791,0.4383116883116883,43,37,25,5-permutation-null
0.7209302325581395,0.7207792207792207,43,37,26,5-permutation-null
0.4186046511627907,0.42099567099567103,43,37,27,5-permutation-null
0.46511627906976744,0.45670995670995673,43,37,28,5-permutation-null
0.3953488372093023,0.39935064935064934,43,37,29,5-permutation-null
0.4418604651162791,0.4372294372294372,43,37,30,5-permutation-null
0.5116279069767442,0.5151515151515151,43,37,31,5-permutation-null
0.6744186046511628,0.6742424242424242,43,37,32,5-permutation-null
0.5813953488372093,0.5811688311688312,43,37,33,5-permutation-null
0.5348837209302325,0.5313852813852813,43,37,34,5-permutation-null
0.46511627906976744,0.4675324675324675,43,37,35,5-permutation-null
0.5581395348837209,0.5606060606060606,43,37,36,5-permutation-null
0.5348837209302325,0.5357142857142857,43,37,37,5-permutation-null
0.3953488372093023,0.3874458874458875,43,37,38,5-permutation-null
0.4883720930232558,0.4826839826839827,43,37,39,5-permutation-null
0.46511627906976744,0.47186147186147187,43,37,40,5-permutation-null
0.5116279069767442,0.5086580086580086,43,37,41,5-permutation-null
0.5348837209302325,0.54004329004329,43,37,42,5-permutation-null
0.46511627906976744,0.4653679653679653,43,37,43,5-permutation-null
0.5348837209302325,0.5313852813852813,43,37,44,5-permutation-null
0.5813953488372093,0.579004329004329,43,37,45,5-permutation-null
0.4883720930232558,0.4826839826839827,43,37,46,5-permutation-null
0.4883720930232558,0.48484848484848486,43,37,47,5-permutation-null
0.4186046511627907,0.42099567099567103,43,37,48,5-permutation-null
0.3953488372093023,0.3971861471861472,43,37,49,5-permutation-null
0.5348837209302325,0.5281385281385281,43,37,50,5-permutation-null
0.4186046511627907,0.41774891774891776,43,37,51,5-permutation-null
0.46511627906976744,0.46969696969696967,43,37,52,5-permutation-null
0.3488372093023256,0.35064935064935066,43,37,53,5-permutation-null
0.4418604651162791,0.44480519480519476,43,37,54,5-permutation-null
0.5116279069767442,0.5075757575757576,43,37,55,5-permutation-null
0.5581395348837209,0.5541125541125541,43,37,56,5-permutation-null
0.3488372093023256,0.354978354978355,43,37,57,5-permutation-null
0.5348837209302325,0.5432900432900433,43,37,58,5-permutation-null
0.5348837209302325,0.5335497835497836,43,37,59,5-permutation-null
0.4883720930232558,0.48051948051948057,43,37,60,5-permutation-null
0.5116279069767442,0.5216450216450216,43,37,61,5-permutation-null
0.4418604651162791,0.4361471861471861,43,37,62,5-permutation-null
0.5348837209302325,0.5324675324675324,43,37,63,5-permutation-null
0.3488372093023256,0.35173160173160173,43,37,64,5-permutation-null
0.4883720930232558,0.4956709956709957,43,37,65,5-permutation-null
0.4418604651162791,0.4372294372294372,43,37,66,5-permutation-null
0.7209302325581395,0.722943722943723,43,37,67,5-permutation-null
0.5813953488372093,0.5854978354978355,43,37,68,5-permutation-null
0.4418604651162791,0.44805194805194803,43,37,69,5-permutation-null
0.4186046511627907,0.42207792207792205,43,37,70,5-permutation-null
0.5348837209302325,0.5238095238095238,43,37,71,5-permutation-null
0.3953488372093023,0.3917748917748918,43,37,72,5-permutation-null
0.5813953488372093,0.5822510822510822,43,37,73,5-permutation-null
0.37209302325581395,0.3701298701298701,43,37,74,5-permutation-null
0.4418604651162791,0.43506493506493504,43,37,75,5-permutation-null
0.4418604651162791,0.43939393939393934,43,37,76,5-permutation-null
0.4418604651162791,0.4329004329004329,43,37,77,5-permutation-null
0.5813953488372093,0.5822510822510822,43,37,78,5-permutation-null
0.4418604651162791,0.4458874458874459,43,37,79,5-permutation-null
0.46511627906976744,0.4599567099567099,43,37,80,5-permutation-null
0.5116279069767442,0.5108225108225108,43,37,81,5-permutation-null
0.5813953488372093,0.577922077922078,43,37,82,5-permutation-null
0.37209302325581395,0.3777056277056277,43,37,83,5-permutation-null
0.6046511627906976,0.6006493506493507,43,37,84,5-permutation-null
0.6046511627906976,0.6082251082251082,43,37,85,5-permutation-null
0.5813953488372093,0.5844155844155844,43,37,86,5-permutation-null
0.627906976744186,0.6244588744588744,43,37,87,5-permutation-null
0.4418604651162791,0.4426406926406926,43,37,88,5-permutation-null
0.6046511627906976,0.6017316017316017,43,37,89,5-permutation-null
0.3488372093023256,0.35173160173160173,43,37,90,5-permutation-null
0.4418604651162791,0.43506493506493504,43,37,91,5-permutation-null
0.32558139534883723,0.32575757575757575,43,37,92,5-permutation-null
0.5581395348837209,0.5551948051948051,43,37,93,5-permutation-null
0.3953488372093023,0.39935064935064934,43,37,94,5-permutation-null
0.46511627906976744,0.4675324675324675,43,37,95,5-permutation-null
0.46511627906976744,0.4707792207792208,43,37,96,5-permutation-null
0.4418604651162791,0.44805194805194803,43,37,97,5-permutation-null
0.46511627906976744,0.4588744588744589,43,37,98,5-permutation-null
0.3023255813953488,0.3041125541125541,43,37,99,5-permutation-null
